MilliSeconds,Spine_base,Spine_mid,Neck,Head,Shoulder_left,Elbow_left,Wrist_left,Hand_left,Shoulder_right,Elbow_right,Wrist_right,Hand_right,Hip_left,Knee_left,Ankle_left,Foot_left,Hip_right,Knee_right,Ankle_right,Foot_right,Spine_shoulder,Handtip_left,Thumb_left,Handtip_right,Thumb_right
3769,-0.319000244,-0.055342142,0.204092085,0.336522341,0.09166953,-0.124613963,-0.387669951,-0.439579993,0.101558685,-0.162070051,-0.332441241,-0.403524339,-0.322777569,-0.692865968,-1.099591494,-1.143993139,-0.309637368,-0.664263248,-1.060504794,-1.140530705,0.139698833,-0.515583098,-0.446198076,-0.467928499,-0.398070216
3810,-0.310480684,-0.048094183,0.209865108,0.345733702,0.100011416,-0.120374337,-0.38062489,-0.429634452,0.123359643,-0.140387997,-0.388066769,-0.456315994,-0.31433183,-0.684379935,-1.099613905,-1.143134117,-0.301211149,-0.653596103,-1.080304861,-1.140351653,0.145926937,-0.498474032,-0.44751814,-0.530427635,-0.443339199
3849,-0.301551282,-0.03990753,0.217582032,0.354696721,0.105231233,-0.119744845,-0.36692822,-0.423423201,0.127367988,-0.137369126,-0.367919177,-0.439932585,-0.300141543,-0.669043005,-1.09890902,-1.141553879,-0.296586692,-0.647315621,-1.071581125,-1.132498145,0.153778061,-0.490723401,-0.438587636,-0.512940168,-0.430956513
3929,-0.301468194,-0.037970528,0.221386626,0.357894421,0.109695107,-0.120965168,-0.360801071,-0.432416141,0.124037787,-0.140275925,-0.381558925,-0.451841235,-0.300264746,-0.666101217,-1.098194599,-1.140410304,-0.297122777,-0.644500971,-1.051124454,-1.102722287,0.157123089,-0.501676083,-0.454088926,-0.52734971,-0.447466969
3968,-0.304828048,-0.038799573,0.223117009,0.359419256,0.109720662,-0.130596727,-0.372020096,-0.444004565,0.11742124,-0.146410257,-0.38326779,-0.460572392,-0.302033365,-0.665905654,-1.093648553,-1.135987282,-0.302294314,-0.643739462,-1.054154277,-1.10473299,0.158207864,-0.513110638,-0.44106859,-0.526905596,-0.476464987
4007,-0.313840538,-0.046008475,0.217659742,0.352228642,0.107211269,-0.144282073,-0.38571322,-0.454712033,0.094220765,-0.170468464,-0.415023744,-0.463612765,-0.310385525,-0.670510411,-1.093602896,-1.177812934,-0.311680973,-0.653984666,-1.020475388,-1.062649727,0.152320147,-0.531831324,-0.4518058,-0.533406317,-0.459270746
4048,-0.317556918,-0.048403777,0.216449514,0.347715765,0.103063442,-0.144842431,-0.399304986,-0.466607302,0.09863396,-0.166309774,-0.396527588,-0.464690059,-0.314828575,-0.669693649,-1.092257857,-1.179144979,-0.314644694,-0.646662354,-1.018580317,-1.083906889,0.15082401,-0.536547661,-0.477932334,-0.516672194,-0.446721286
4087,-0.319840491,-0.05223174,0.211561859,0.343081504,0.092421189,-0.139032513,-0.395316362,-0.471118897,0.099896237,-0.164245546,-0.416816533,-0.493239552,-0.315957099,-0.665898621,-1.091111422,-1.17868197,-0.317924321,-0.652763367,-1.011110783,-1.051374078,0.14615646,-0.53716141,-0.453400314,-0.560831547,-0.487897158
4167,-0.320112884,-0.052567892,0.210987628,0.342980146,0.090920813,-0.143514216,-0.395370811,-0.46373111,0.090031177,-0.175331533,-0.397136003,-0.460932493,-0.313368797,-0.649403036,-1.090704799,-1.178557515,-0.320986181,-0.660860598,-1.044373393,-1.103408217,0.145656854,-0.527800977,-0.460644633,-0.54035759,-0.445063442
4206,-0.315574884,-0.048896059,0.213390857,0.345091492,0.093561418,-0.151225463,-0.386820197,-0.447158635,0.101479486,-0.164181262,-0.385493249,-0.453881532,-0.310155869,-0.648364961,-1.081910133,-1.169924498,-0.31503737,-0.660073996,-1.047241092,-1.106201291,0.148409098,-0.513380706,-0.436594278,-0.526228249,-0.445403785
4245,-0.300326854,-0.036527257,0.223431647,0.358202159,0.101160236,-0.136451662,-0.380751431,-0.433287501,0.147844404,-0.118214838,-0.345641792,-0.41906327,-0.293676436,-0.634675026,-1.079000831,-1.166422963,-0.301814824,-0.651594222,-1.04791379,-1.108980179,0.158998877,-0.491991729,-0.43500796,-0.478176236,-0.434345245
4286,-0.292920738,-0.027741224,0.232638985,0.367159635,0.113007315,-0.133316174,-0.362157762,-0.418560982,0.15109846,-0.11523433,-0.339636594,-0.453291476,-0.287670135,-0.636448741,-0.992057204,-1.029373765,-0.292465299,-0.649822712,-1.051372409,-1.113313675,0.168175489,-0.480044156,-0.437852263,-0.518095195,-0.438705266
4325,-0.291947424,-0.022275962,0.243427843,0.374297857,0.119308978,-0.12980558,-0.354701281,-0.408329278,0.127953604,-0.138552725,-0.360426784,-0.440920264,-0.284654379,-0.573074937,-0.931959808,-0.970735729,-0.293811083,-0.656205118,-1.052710533,-1.118236899,0.177576587,-0.479878157,-0.415213346,-0.507454455,-0.456032336
4405,-0.283966094,-0.011651575,0.257332951,0.38656348,0.131017789,-0.117063731,-0.351172268,-0.401520073,0.144941732,-0.122124322,-0.334741145,-0.408592552,-0.275478989,-0.590020657,-0.932540178,-0.971092343,-0.287137419,-0.65428412,-1.05015254,-1.121402025,0.190632686,-0.471043348,-0.40669027,-0.424510807,-0.406877518
4444,-0.279315799,-0.007212499,0.260418504,0.390921324,0.137053564,-0.107094429,-0.33406657,-0.401959032,0.144851342,-0.122438237,-0.348817766,-0.410625726,-0.270574331,-0.637539148,-0.955309868,-0.993323207,-0.282868415,-0.650716662,-1.050751448,-1.122199059,0.194127575,-0.461365402,-0.408795387,-0.472770005,-0.433624536
4483,-0.267935306,0.002154322,0.267994553,0.397458434,0.142341524,-0.101134144,-0.328698158,-0.392873108,0.166491479,-0.101122558,-0.333509177,-0.406558067,-0.259916663,-0.630568624,-1.012924552,-1.100585938,-0.270578325,-0.637086809,-1.050712585,-1.126616836,0.202161059,-0.45981285,-0.395602435,-0.45687139,-0.402053356
4524,-0.260718346,0.009313274,0.274193466,0.407087088,0.149457991,-0.095915645,-0.323652565,-0.385468513,0.169457644,-0.13184014,-0.351447701,-0.394622028,-0.253174484,-0.618658245,-1.018012047,-1.108762503,-0.263226032,-0.629717648,-1.048981667,-1.126047254,0.208668292,-0.450628489,-0.386809826,-0.444287986,-0.403472632
4563,-0.252927244,0.014769782,0.277948022,0.411763698,0.154769793,-0.089070387,-0.316764593,-0.381130278,0.172686934,-0.125429973,-0.343479663,-0.388319075,-0.248400435,-0.612072885,-1.044756532,-1.115562439,-0.252070904,-0.612243533,-1.047181368,-1.132094264,0.212792501,-0.449045062,-0.388356417,-0.432149917,-0.399949759
4643,-0.249936998,0.018138144,0.281379998,0.418325454,0.155214891,-0.088107631,-0.315810651,-0.377286255,0.172740713,-0.122564383,-0.339359969,-0.390173674,-0.246645883,-0.594920814,-1.0618788,-1.124930382,-0.24828805,-0.616260111,-0.940053701,-0.978929043,0.216241062,-0.448210806,-0.397384226,-0.426300138,-0.391545057
4682,-0.26696834,0.008284798,0.278223306,0.414760649,0.151562855,-0.099456169,-0.327084482,-0.383289069,0.168110356,-0.129215196,-0.350926191,-0.394475728,-0.24815695,-0.588792205,-1.052304268,-1.11328125,-0.288197696,-0.652469456,-1.067190528,-1.135346413,0.21140185,-0.453278601,-0.395021826,-0.427577257,-0.393842489
4722,-0.272844136,0.001712537,0.271354795,0.405733287,0.144969493,-0.105164595,-0.332827836,-0.404058486,0.159353614,-0.136931464,-0.355659544,-0.379611671,-0.246419147,-0.580131114,-1.017559409,-1.095703125,-0.294318289,-0.651652932,-0.974350929,-1.014738917,0.204619616,-0.464870244,-0.415872723,-0.431675941,-0.408981681
4762,-0.280203044,-0.004624058,0.26599583,0.39949882,0.135207921,-0.118346043,-0.346115857,-0.412766814,0.14882414,-0.145745024,-0.366849303,-0.412734091,-0.253015608,-0.59081614,-1.042809129,-1.08203125,-0.302139193,-0.64983964,-0.971454859,-1.01064992,0.199031502,-0.47682181,-0.418765336,-0.446518779,-0.433982909
4881,-0.293732107,-0.022062199,0.244590804,0.380284041,0.114544645,-0.140276179,-0.371721923,-0.437936872,0.138156667,-0.161026537,-0.384470761,-0.424046934,-0.267356783,-0.601337075,-1.040745854,-1.075098872,-0.313886613,-0.653072178,-1.050826669,-1.136796713,0.17861484,-0.503545046,-0.449688554,-0.469685167,-0.449691772
4920,-0.292860717,-0.020342479,0.247105718,0.382990569,0.115768842,-0.13957873,-0.37032491,-0.446627468,0.143215612,-0.15627107,-0.381158859,-0.41094318,-0.267853111,-0.535964012,-0.959231138,-1.038334966,-0.311809421,-0.646799982,-1.05293119,-1.139584422,0.180934593,-0.50790143,-0.439312398,-0.469740301,-0.464716673
4960,-0.287461132,-0.014238614,0.254189402,0.391603947,0.1210455,-0.134529948,-0.364944458,-0.44048962,0.153295636,-0.146509245,-0.372603148,-0.404479444,-0.264785141,-0.529082775,-0.956109285,-1.033951759,-0.303809196,-0.657845378,-1.047245383,-1.133924127,0.187841073,-0.502931714,-0.452446342,-0.470442653,-0.45219484
5000,-0.280793369,-0.006298275,0.261725754,0.398197472,0.122905917,-0.124613464,-0.354160398,-0.432210922,0.166811749,-0.133272782,-0.359370649,-0.407051116,-0.257163525,-0.599507511,-1.021032453,-1.099986315,-0.298417121,-0.642019331,-1.039244056,-1.076944947,0.195413545,-0.498963237,-0.458485901,-0.460386306,-0.40215078
5079,-0.2679784,0.008641195,0.279261172,0.413418263,0.142147407,-0.100447983,-0.344151884,-0.417293519,0.1858861,-0.114690006,-0.341134489,-0.382967621,-0.242563784,-0.601136088,-1.035670519,-1.101842046,-0.287493855,-0.630396008,-0.875084579,-0.912619114,0.212323889,-0.48862949,-0.412935585,-0.433121264,-0.382161081
5119,-0.247130632,0.024012411,0.288261443,0.417082012,0.148562059,-0.090397522,-0.338285834,-0.407512605,0.188588604,-0.112117141,-0.338582635,-0.380496472,-0.235911965,-0.599374115,-1.036406636,-1.101017237,-0.25289464,-0.620975792,-0.916436374,-1.031153083,0.223112077,-0.47530064,-0.397885293,-0.430654049,-0.379697472
5158,-0.235872462,0.031601671,0.294894725,0.428302795,0.159395039,-0.091273136,-0.316706508,-0.394781262,0.204026923,-0.096938409,-0.323616505,-0.365024298,-0.235138595,-0.604949594,-1.036372066,-1.101077557,-0.23139365,-0.595191479,-0.934750855,-0.969443321,0.229708329,-0.473671138,-0.379890352,-0.415221483,-0.364312828
5198,-0.235015124,0.037406337,0.305117786,0.442251623,0.167726994,-0.099930711,-0.327029139,-0.391571462,0.218205452,-0.083091445,-0.31001088,-0.351240158,-0.234124005,-0.604097426,-1.03632009,-1.101460814,-0.230687678,-0.591131508,-0.925674617,-1.046878219,0.239050701,-0.458899856,-0.375261039,-0.401472598,-0.350606263
5238,-0.237597093,0.041711491,0.315106392,0.45093587,0.176762819,-0.088328928,-0.307682186,-0.379143745,0.227129653,-0.074450053,-0.301582664,-0.342340231,-0.243306771,-0.614510238,-1.036139846,-1.10186255,-0.2270834,-0.592400551,-0.966588795,-1.001384616,0.247479022,-0.442214608,-0.359667271,-0.392594188,-0.341752976
5317,-0.228082284,0.051246356,0.324834317,0.447507322,0.184006765,-0.072906047,-0.279774904,-0.351669759,0.237277508,-0.064726867,-0.327463061,-0.386000961,-0.229913145,-0.599012554,-1.035603285,-1.103141427,-0.220922098,-0.573779225,-0.985164106,-1.075195313,0.257239193,-0.400576741,-0.390849978,-0.457291692,-0.413358837
5357,-0.213957086,0.059648767,0.327242225,0.446816683,0.192277312,-0.069145299,-0.270265251,-0.329001993,0.239728138,-0.062525682,-0.327968985,-0.364791632,-0.210605592,-0.577702284,-1.032315016,-1.105161309,-0.211404949,-0.560994685,-1.000087976,-1.034797907,0.261212528,-0.382737428,-0.348807186,-0.429318398,-0.423720568
5396,-0.229410246,0.053224988,0.329945862,0.4515329,0.190860718,-0.057775438,-0.247692034,-0.317542017,0.242333427,-0.060115874,-0.323634714,-0.346901059,-0.221775606,-0.587712109,-1.032135487,-1.107420087,-0.23174879,-0.582420588,-0.998746812,-1.068577528,0.261559784,-0.368396908,-0.33742556,-0.424231976,-0.292290568
5436,-0.233487368,0.049033832,0.325919598,0.443837762,0.185532495,-0.057028495,-0.236567482,-0.302778542,0.238284409,-0.064282008,-0.329311222,-0.383283883,-0.227465019,-0.5908674,-1.033091307,-1.108029008,-0.234485701,-0.57927525,-0.991465807,-1.0625,0.257495761,-0.356007904,-0.318445802,-0.429818034,-0.394178838
5476,-0.24065204,0.040707253,0.31649062,0.429130912,0.183195725,-0.061406586,-0.232995182,-0.297061026,0.228979662,-0.073720805,-0.337979198,-0.372129768,-0.234361932,-0.593768418,-1.035129547,-1.112153172,-0.241271943,-0.588409007,-0.995005488,-1.040934086,0.248341605,-0.349326015,-0.320623249,-0.432805002,-0.386146665
5555,-0.233683646,0.040020704,0.308916509,0.446151197,0.174580336,-0.069418237,-0.23614347,-0.284836411,0.221349269,-0.081593797,-0.346156538,-0.374049246,-0.228903949,-0.584942222,-1.024601102,-1.106836557,-0.233036354,-0.586992443,-0.894212961,-0.930459857,0.242612973,-0.328226537,-0.309712023,-0.446711332,-0.357750893
5595,-0.234509185,0.040225994,0.30910024,0.444947124,0.168106452,-0.070331313,-0.230289802,-0.281687051,0.221513823,-0.081541926,-0.346517384,-0.374308825,-0.229415119,-0.584752917,-0.976070881,-1.01119709,-0.234145924,-0.588134706,-1.013712049,-1.062847614,0.242724866,-0.326278061,-0.305854946,-0.441115707,-0.379688382
5635,-0.235948935,0.041365188,0.312337369,0.448151737,0.170964077,-0.07585264,-0.239065766,-0.289074928,0.224722654,-0.078515135,-0.343298882,-0.370150417,-0.229726434,-0.582918227,-0.959935069,-0.994493783,-0.236653507,-0.59153229,-1.008672357,-1.066394329,0.245467722,-0.327063292,-0.310470432,-0.439753383,-0.355742753
5674,-0.233368218,0.043828905,0.3151519,0.450962782,0.174750522,-0.079053104,-0.247313291,-0.298243999,0.227539003,-0.075874954,-0.340959251,-0.38091585,-0.225506783,-0.555530131,-0.918277264,-0.953053236,-0.23560068,-0.589121222,-1.008942127,-1.072671413,0.24817729,-0.336328119,-0.336184204,-0.436953783,-0.399454415
5715,-0.232420415,0.047004718,0.319946319,0.455201536,0.179895341,-0.073780179,-0.259284735,-0.306078136,0.232296035,-0.071309671,-0.336312532,-0.404968262,-0.223538429,-0.591089487,-0.938017905,-0.972274661,-0.235864192,-0.593119562,-1.013494253,-1.08324182,0.252584666,-0.352085859,-0.329907477,-0.430856079,-0.427837461
5793,-0.244218558,0.048020646,0.333341479,0.46968624,0.190430537,-0.070004933,-0.269024998,-0.325044274,0.245638609,-0.058372706,-0.323625147,-0.31412816,-0.25538823,-0.612178922,-0.959262788,-0.992878795,-0.229963958,-0.598354876,-1.008385658,-1.041564345,0.262826145,-0.386514157,-0.338021666,-0.338827521,-0.325737953
5834,-0.235239699,0.05385774,0.337331533,0.473414809,0.197384492,-0.066009901,-0.271795332,-0.347069949,0.249619916,-0.054582573,-0.319995672,-0.349975258,-0.236843899,-0.606818199,-0.943479657,-0.977637231,-0.232179746,-0.603368819,-0.994897306,-1.028680444,0.267358303,-0.403514683,-0.37147373,-0.413469762,-0.415503204
5873,-0.192643315,0.080689438,0.345951587,0.481471002,0.204883516,-0.06177092,-0.277311951,-0.344311118,0.258203238,-0.046234671,-0.311722636,-0.339461863,-0.187178075,-0.55285275,-0.892977595,-1.011732578,-0.196834445,-0.568258345,-0.992662549,-1.025905013,0.279970348,-0.405831754,-0.371667743,-0.367144853,-0.353717566
5912,-0.196159795,0.079511784,0.350145996,0.488742739,0.210400105,-0.062651873,-0.281674981,-0.346762806,0.262377501,-0.042302769,-0.30793786,-0.331475586,-0.192780226,-0.550816059,-1.002246737,-1.06169188,-0.200131804,-0.567316353,-1.006469131,-1.041338682,0.282493979,-0.400769889,-0.352411479,-0.334509283,-0.345780075
5953,-0.20841077,0.075077765,0.353520095,0.489834011,0.212140143,-0.061403587,-0.283532262,-0.350326538,0.265732288,-0.039183863,-0.309311777,-0.344939619,-0.203054711,-0.547101796,-1.010250449,-1.083016634,-0.207331181,-0.569449067,-1.024816871,-1.060101509,0.284863204,-0.407345891,-0.353400588,-0.384560317,-0.341480523
6031,-0.200418696,0.079130232,0.352195561,0.489699513,0.210433975,-0.059000339,-0.286270797,-0.355622172,0.264389843,-0.040935945,-0.245415181,-0.305268317,-0.179871455,-0.525826216,-0.990260303,-1.064453125,-0.215982229,-0.575434208,-0.899561942,-0.934398234,0.284324378,-0.414316565,-0.368864834,-0.356614977,-0.307822585
6072,-0.198341236,0.078615949,0.348179549,0.485532433,0.206436768,-0.069776699,-0.299945325,-0.365338236,0.260371059,-0.044950463,-0.224770993,-0.283087403,-0.177361414,-0.516831338,-1.022359133,-1.072809815,-0.214471161,-0.569880009,-1.013293028,-1.084638715,0.281804681,-0.420333266,-0.372276962,-0.339160621,-0.3090415
6111,-0.203879446,0.073211648,0.344139248,0.481277406,0.200591981,-0.074105814,-0.30562824,-0.369343609,0.256331265,-0.049206458,-0.212938651,-0.277503878,-0.185125843,-0.526674867,-1.02040863,-1.065429688,-0.217874378,-0.571174443,-1.006858587,-1.079697609,0.277239829,-0.423092067,-0.376228809,-0.331455022,-0.291609973
6150,-0.205619067,0.069918476,0.338013321,0.474450976,0.195929125,-0.080560915,-0.313325644,-0.362655729,0.250210136,-0.055532746,-0.198114231,-0.265427202,-0.188539624,-0.521697342,-1.014510274,-1.05078125,-0.216261759,-0.564253211,-1.005347848,-1.081627607,0.272035629,-0.425933123,-0.363755554,-0.320503235,-0.293842643
6191,-0.209649563,0.064469807,0.332409292,0.469649851,0.186599791,-0.086353607,-0.31885156,-0.370562047,0.244613409,-0.048533481,-0.242609054,-0.277881473,-0.195585534,-0.530871928,-0.927951396,-0.963683426,-0.218466923,-0.565852225,-1.006324053,-1.085066557,0.26624167,-0.436886132,-0.372616202,-0.31188482,-0.311750084
6269,-0.218602762,0.055490948,0.322927088,0.45276916,0.171864122,-0.102858536,-0.335200787,-0.377961099,0.235125184,-0.056864351,-0.246738389,-0.272960216,-0.203450769,-0.536170065,-0.945039272,-0.980700254,-0.228154555,-0.577788174,-1.011262298,-1.090329051,0.256993651,-0.44391337,-0.380026281,-0.306384414,-0.294464141
6310,-0.222694606,0.051941436,0.320127934,0.458778113,0.170017779,-0.108810917,-0.341720492,-0.382941633,0.232317463,-0.062465239,-0.247751415,-0.265112787,-0.207634881,-0.534882128,-0.951624274,-1.031031489,-0.232172877,-0.578000844,-1.015326142,-1.096683979,0.253964752,-0.448739529,-0.387770504,-0.303434819,-0.284015685
6349,-0.216478318,0.055403028,0.320853204,0.450987101,0.168816507,-0.110682942,-0.343099654,-0.38295874,0.233027726,-0.058363594,-0.286801159,-0.313744456,-0.207279697,-0.546105444,-0.963464558,-1.043156743,-0.22016722,-0.561443031,-0.847112298,-0.883963883,0.255320102,-0.451927215,-0.385521173,-0.317542881,-0.32056722
6388,-0.213915929,0.057825975,0.32313177,0.461434186,0.171145439,-0.109136105,-0.340691745,-0.379315287,0.235285297,-0.054279048,-0.247760981,-0.282092392,-0.202046528,-0.533040941,-1.014180183,-1.062680244,-0.220691606,-0.573914051,-0.843653858,-0.879912138,0.25770852,-0.450750202,-0.380305856,-0.318768531,-0.320944071
6429,-0.216795713,0.057881683,0.326165408,0.462343812,0.171977475,-0.101290628,-0.332104713,-0.370616227,0.238299042,-0.049182981,-0.243232504,-0.283961356,-0.206271797,-0.538488925,-1.013117313,-1.061596274,-0.221551597,-0.525840878,-0.83048749,-0.867209911,0.260001302,-0.441991001,-0.391986012,-0.325896919,-0.327635437
6507,-0.204772264,0.067628875,0.333168179,0.486315936,0.178674057,-0.07275115,-0.296926498,-0.354714513,0.21741572,-0.061465953,-0.255282044,-0.288430482,-0.193999052,-0.533455074,-1.011378407,-1.068090081,-0.210584983,-0.578117073,-0.860942364,-0.978044927,0.267713249,-0.393653125,-0.360404521,-0.324317902,-0.321779847
6548,-0.196869284,0.073877476,0.336822033,0.47511968,0.184088647,-0.060608275,-0.287481546,-0.342411131,0.215100512,-0.052093659,-0.243704125,-0.278601557,-0.183008492,-0.536868989,-1.005869985,-1.068629026,-0.205670252,-0.577619493,-0.932955444,-1.020012498,0.271925479,-0.381114662,-0.375503778,-0.313938439,-0.316038817
6587,-0.201887906,0.07229884,0.339427888,0.473196,0.187771857,-0.052571487,-0.333287984,-0.354146957,0.218754634,-0.043870803,-0.236336172,-0.272971123,-0.197592422,-0.546102464,-1.004136443,-1.0655303,-0.203836322,-0.573818564,-0.960067272,-1.041950822,0.273333043,-0.386370659,-0.368556708,-0.300884426,-0.306155801
6626,-0.196361601,0.07636293,0.341959298,0.477877587,0.193216428,-0.047882996,-0.311270416,-0.337874323,0.218492702,-0.040553108,-0.230981231,-0.264625728,-0.198930204,-0.548725188,-1.00182569,-1.066883564,-0.186140999,-0.558421016,-0.9526968,-1.033453584,0.276414692,-0.375686139,-0.35339269,-0.296541512,-0.305853516
6706,-0.190114126,0.081789687,0.347072065,0.495830059,0.207449317,-0.033488579,-0.297293037,-0.324005663,0.234947219,-0.023827892,-0.219055206,-0.257789671,-0.196097985,-0.554018557,-0.87351352,-0.977586865,-0.178762421,-0.54331857,-0.986005008,-1.04517746,0.28167206,-0.364211261,-0.350508988,-0.284248143,-0.2969881
6745,-0.186272725,0.084302716,0.348258108,0.496099114,0.21400626,-0.028315118,-0.262989819,-0.302147865,0.237936333,-0.02194427,-0.219693109,-0.260339916,-0.191863671,-0.558205128,-1.003116488,-1.066426754,-0.175921962,-0.541306317,-0.963391721,-1.038085938,0.283198297,-0.352287024,-0.315054357,-0.296940207,-0.294367313
6786,-0.183056489,0.086128309,0.348715127,0.497674972,0.21928215,-0.024146106,-0.238687128,-0.298685521,0.242660731,-0.019652188,-0.217503816,-0.241082475,-0.189205557,-0.556510806,-0.999792159,-1.070905685,-0.172291577,-0.535842359,-0.979336321,-1.049308181,0.28400138,-0.351199746,-0.314643025,-0.299002707,-0.25068894
6825,-0.178989932,0.088046588,0.348077655,0.498779535,0.22345525,-0.02154238,-0.236739501,-0.298375726,0.244981512,-0.016377039,-0.22282058,-0.269734353,-0.1856554,-0.553684294,-1.000634551,-1.075141549,-0.167774275,-0.530215442,-0.959277868,-1.019001603,0.284045458,-0.352659315,-0.3223432,-0.314407825,-0.313877881
6865,-0.177390605,0.088351496,0.347235352,0.498351693,0.22493276,-0.02458233,-0.2400316,-0.302450806,0.243383586,-0.015918046,-0.226034522,-0.275702268,-0.184451297,-0.552639067,-0.999863505,-1.076971292,-0.165680707,-0.527260542,-0.961913764,-1.032841444,0.283468246,-0.358267248,-0.32233274,-0.323861897,-0.313189387
6944,-0.177406713,0.084916264,0.340201586,0.494514138,0.224353373,-0.033587135,-0.252620339,-0.312793046,0.237835824,-0.023373261,-0.241543382,-0.291595936,-0.184901088,-0.552231133,-0.986652672,-1.030873775,-0.165205956,-0.525480449,-0.957925141,-1.028115511,0.277339727,-0.368475467,-0.323180735,-0.340867937,-0.340527982
6983,-0.179222032,0.082170136,0.336655319,0.491905361,0.223013923,-0.042621754,-0.263185203,-0.321277201,0.235422373,-0.024457233,-0.246500403,-0.298891157,-0.186965629,-0.553151727,-0.986890733,-1.070052862,-0.166788548,-0.526653707,-0.96396172,-1.038974285,0.273977965,-0.376607984,-0.326159,-0.349087179,-0.321429878
7024,-0.182225347,0.079058513,0.33374548,0.489262134,0.219496682,-0.054082043,-0.273992687,-0.330519527,0.233288988,-0.025896432,-0.248067617,-0.28433454,-0.190030202,-0.554935336,-0.977797329,-1.023115873,-0.169825241,-0.530196369,-0.959896088,-1.035907507,0.270993888,-0.384263456,-0.32974267,-0.356919318,-0.28930065
7063,-0.185566559,0.076251276,0.331495225,0.486905098,0.217626929,-0.058645435,-0.277348518,-0.337476343,0.22945942,-0.022541016,-0.248903424,-0.289293468,-0.193358347,-0.556732893,-0.980046213,-1.064642668,-0.172997519,-0.534921944,-0.961297393,-1.038626671,0.268605411,-0.391299605,-0.336776882,-0.368040919,-0.294362813
7183,-0.195477396,0.069368437,0.327533871,0.478961349,0.211291626,-0.06886892,-0.289817661,-0.353271723,0.218294948,-0.011806537,-0.238470256,-0.298396081,-0.203621805,-0.568989217,-0.965384901,-1.039540291,-0.182347,-0.546725631,-0.961449981,-1.039274096,0.263928771,-0.408346415,-0.350541919,-0.379405171,-0.29458639
7222,-0.195725337,0.069385104,0.327819854,0.476288736,0.21212545,-0.069624677,-0.292201787,-0.353721529,0.217223078,-0.011616723,-0.238347784,-0.301280677,-0.20391731,-0.570657432,-0.968580544,-1.047373891,-0.182492852,-0.546209395,-0.964103281,-1.041161776,0.26414755,-0.407755286,-0.364941955,-0.372530192,-0.30561161
7301,-0.199377805,0.069559045,0.332266629,0.473474294,0.206228599,-0.070674591,-0.298745871,-0.353514671,0.212862208,0.003001484,-0.240066677,-0.30561763,-0.206625268,-0.576541066,-0.934549928,-1.021175385,-0.18817991,-0.550634742,-0.963561118,-1.044082761,0.267409921,-0.403320789,-0.346763939,-0.384447902,-0.314179242
7381,-0.204685152,0.06840609,0.335345238,0.469283164,0.208789304,-0.077827193,-0.303202152,-0.336955041,0.209467724,0.0085675,-0.23815234,-0.311064154,-0.209454402,-0.579843163,-0.949301362,-1.030865669,-0.195899129,-0.554899096,-0.958515406,-1.03500247,0.269468576,-0.395269066,-0.335808039,-0.381857246,-0.322807282
7420,-0.209236816,0.067132309,0.33725962,0.468240172,0.20958069,-0.098708607,-0.320881724,-0.333708286,0.207553998,0.005596587,-0.234101832,-0.313380778,-0.211776122,-0.581617236,-0.955312669,-1.032296419,-0.202391326,-0.558276057,-0.957356632,-1.034756422,0.270558864,-0.394838691,-0.342202216,-0.395107746,-0.28171891
7460,-0.213336304,0.065699928,0.337893784,0.466959894,0.221770018,-0.088118963,-0.318112433,-0.350953043,0.204211548,0.002061887,-0.234570518,-0.314733356,-0.21475336,-0.582898617,-0.956484497,-1.05078125,-0.205836862,-0.557713032,-0.957391798,-1.035276651,0.27075994,-0.39960444,-0.354827642,-0.397701114,-0.295752108
7500,-0.218009576,0.062985577,0.337256879,0.464073718,0.223531827,-0.086606108,-0.317705214,-0.347223669,0.203979582,-0.008561311,-0.247651905,-0.324568272,-0.217256263,-0.581650674,-0.96342659,-1.047851563,-0.212225735,-0.560923994,-0.956830323,-1.035215616,0.269615084,-0.391492337,-0.369052023,-0.400547445,-0.316298604
7540,-0.225482613,0.058714531,0.335827112,0.461268574,0.225263715,-0.08521603,-0.315672517,-0.339288056,0.198387474,-0.030112809,-0.260771751,-0.337307453,-0.223354667,-0.58639735,-0.964533925,-1.045898438,-0.220483646,-0.564478397,-0.955169439,-1.035009384,0.267535627,-0.37554732,-0.335599214,-0.413830251,-0.324685395
7619,-0.241044149,0.047086403,0.328317463,0.45178178,0.220867127,-0.089860015,-0.318511814,-0.379121393,0.185483798,-0.078628637,-0.326445669,-0.368317187,-0.240891412,-0.598693609,-0.984317839,-1.065429688,-0.234997928,-0.571828485,-0.947771192,-1.038994789,0.258970171,-0.415239394,-0.375109285,-0.428656161,-0.350075126
7658,-0.262717843,0.034730352,0.323097616,0.44555819,0.216027215,-0.094694197,-0.323005915,-0.359904766,0.178968996,-0.08385887,-0.323924273,-0.374817073,-0.262715399,-0.616749763,-0.993174672,-1.056640625,-0.256843179,-0.58231926,-0.946481943,-1.047623396,0.252163708,-0.409804672,-0.407858312,-0.44305709,-0.355231702
7698,-0.268589884,0.028173391,0.317664593,0.438887954,0.210738868,-0.099954851,-0.328108966,-0.370528728,0.168758094,-0.085757114,-0.322710365,-0.380667478,-0.267624736,-0.618485451,-0.987451255,-1.057114601,-0.262853265,-0.587789655,-0.945864797,-1.048312426,0.246269912,-0.409421921,-0.41103068,-0.44824475,-0.358597547
