Frames,Spine_base,Spine_mid,Neck,Head,Shoulder_left,Elbow_left,Wrist_left,Hand_left,Shoulder_right,Elbow_right,Wrist_right,Hand_right,Hip_left,Knee_left,Ankle_left,Foot_left,Hip_right,Knee_right,Ankle_right,Foot_right,Spine_shoulder,Handtip_left,Thumb_left,Handtip_right,Thumb_right
8095,0.142234981,0.435431629,0.711779058,0.838157535,0.604723692,0.362039715,0.134267241,0.064236492,0.613053143,0.343730092,0.131229252,0.063206099,0.133272499,-0.254506469,-0.584952295,-0.618490994,0.144748226,-0.242618516,-0.639023721,-0.705503464,0.644790649,-0.00833685,0.061647721,-0.006315435,0.043374967
8173,0.137503907,0.414134383,0.673825502,0.800741255,0.628188312,0.373864383,0.156663761,0.098895885,0.588725388,0.331855625,0.123469524,0.058103371,0.132559925,-0.253737211,-0.648800015,-0.715461612,0.135606363,-0.248796344,-0.5623101,-0.654296875,0.61093688,0.034744535,0.086858675,-0.009567142,0.034652993
8214,0.131574601,0.403852671,0.658690214,0.786496401,0.625921488,0.377300233,0.162208512,0.11216329,0.575979888,0.328291506,0.120734602,0.055560432,0.127425805,-0.258470625,-0.653148174,-0.720122933,0.129347011,-0.250585109,-0.572288513,-0.648823202,0.597199321,0.050769243,0.090425141,-0.012186903,0.054685671
8253,0.12023595,0.384052098,0.632121086,0.759780884,0.603046536,0.360619187,0.169583157,0.122843452,0.568920016,0.320304453,0.112288453,0.050575856,0.115164287,-0.268636465,-0.655424118,-0.722332537,0.119428575,-0.259270787,-0.583693266,-0.630567789,0.571816623,0.063703246,0.145691842,-0.012708814,0.051125396
8292,0.103688382,0.380026817,0.637198448,0.764893413,0.538537741,0.324761003,0.145699441,0.131354511,0.552045882,0.315851808,0.106971964,0.049046569,0.097963773,-0.285349518,-0.656201065,-0.723079503,0.10407456,-0.259342283,-0.6047616,-0.63749814,0.573990226,0.07165356,0.144206077,-0.018666577,0.04403067
8333,0.089599267,0.352319509,0.602826238,0.730678618,0.532787919,0.30841127,0.13368924,0.134479493,0.543349683,0.303352535,0.093032174,0.03879359,0.083907507,-0.295511991,-0.656030774,-0.723743975,0.090819411,-0.250922471,-0.611278534,-0.64454639,0.54237318,0.070468396,0.141881183,-0.002793656,0.033815891
8412,0.061891954,0.333750904,0.588762283,0.71686697,0.494280845,0.264074326,0.082983516,0.073458038,0.510917187,0.274628669,0.064367354,0.04861246,0.055497788,-0.316541821,-0.655593693,-0.725148022,0.064911179,-0.242990106,-0.639548361,-0.67101562,0.527279675,0.041673519,0.08379782,-0.019919658,0.047325347
8452,0.045196287,0.317481875,0.570838988,0.699353635,0.475072384,0.256508797,0.065793253,0.05721885,0.49431026,0.271084607,0.063391432,0.031044772,0.041753922,-0.333965868,-0.656816959,-0.724552631,0.045992717,-0.234578446,-0.661139309,-0.692646265,0.509791732,0.024967939,0.049524676,-0.010654391,0.022605844
8491,0.036824867,0.293915927,0.536880016,0.665701985,0.494900256,0.251627773,0.057998672,0.040656399,0.485973388,0.250016153,0.039949797,0.040053125,0.034155071,-0.332832038,-0.652395427,-0.717611074,0.037518114,-0.241009668,-0.666546881,-0.699531376,0.478375494,0.004111754,0.050651323,-0.035758361,0.029073916
8531,0.028409969,0.287844568,0.528428137,0.657318056,0.492935359,0.253410935,0.054144267,0.031653039,0.474231869,0.232361868,0.024746561,-0.028794577,0.02868201,-0.327056736,-0.650326788,-0.713052273,0.026505709,-0.242339119,-0.667818785,-0.70048368,0.470665097,-0.012783208,0.052179247,-0.126792818,-0.044526808
8571,0.024511144,0.284874588,0.52642405,0.655359566,0.491611451,0.246865407,0.045949019,0.023462947,0.470124573,0.222588703,0.017231323,-0.003763338,0.024928248,-0.324125171,-0.646523654,-0.707838774,0.022715425,-0.24585028,-0.659974754,-0.692019224,0.468444318,-0.002599218,0.001284044,-0.032559454,-0.003634874
8650,0.01129296,0.247512013,0.469586968,0.598772466,0.478234202,0.235741749,0.036175273,0.002336416,0.445267051,0.213869601,0.008995485,-0.024432,0.015375543,-0.30945763,-0.613207757,-0.690395236,0.006231774,-0.262583762,-0.657615066,-0.657537878,0.416354001,0.001294767,-0.029200044,-0.119121224,-0.038477242
8690,-0.011525529,0.181017309,0.369020075,0.496296495,0.467842609,0.229976878,0.028798949,-0.027826689,0.348633498,0.167627454,-0.032468323,-0.066693738,0.000153269,-0.30813238,-0.610812783,-0.680455089,-0.025408771,-0.286724687,-0.655692339,-0.632446885,0.324005514,-0.028632723,-0.058812898,-0.098531425,-0.025516879
8769,-0.035681371,0.165993005,0.353921771,0.481321037,0.448261231,0.189127088,-0.095446751,-0.181772575,0.314668745,0.139823332,-0.058172293,-0.093678333,-0.023410544,-0.312950224,-0.703552365,-0.738348305,-0.046343941,-0.304298371,-0.702847004,-0.681342661,0.308922321,-0.254021019,-0.172463804,-0.118964009,-0.121735781
8849,-0.057792626,0.155858427,0.354643315,0.482554346,0.46691528,0.185669437,-0.098761976,-0.184835896,0.267816901,0.176492244,-0.011614581,-0.005526598,-0.045721665,-0.316215336,-0.721973836,-0.758628368,-0.067640923,-0.31603089,-0.638263881,-0.676635563,0.306601793,-0.258523285,-0.170604259,-0.026501764,-0.003749554
8888,-0.061943766,0.15398404,0.350046486,0.478290945,0.462461412,0.258514702,-0.022369688,-0.100703344,0.281468153,0.174962491,0.092971608,0.087081581,-0.052357733,-0.320701838,-0.726142585,-0.767861068,-0.068978965,-0.315626591,-0.610772252,-0.655029893,0.302846938,-0.168256134,-0.052567363,0.061104745,0.034633715
8928,-0.073354326,0.134106725,0.318354905,0.445524186,0.427985609,0.237027705,-0.04092266,-0.11799635,0.2998375,0.148469105,0.105140127,0.091982611,-0.067453437,-0.32542786,-0.676962197,-0.720912516,-0.07528659,-0.329350352,-0.584514678,-0.631348908,0.273241818,-0.18418932,-0.073123008,0.080704227,0.031497926
8968,-0.095070042,0.129313514,0.332578421,0.460097581,0.44385758,0.245650113,-0.029254656,-0.106362969,0.244361535,0.205431759,-0.001459991,-0.002340914,-0.083382361,-0.332822978,-0.664052367,-0.706830204,-0.101554982,-0.3557446,-0.763119638,-0.791492581,0.281591266,-0.171280026,-0.050323192,-0.034918517,-0.019242112
9007,-0.090631768,0.154689208,0.388182372,0.354504526,0.499334842,0.290966183,0.018369477,-0.064456895,0.294192523,0.23012273,-0.0036117,-0.006487549,-0.080174424,-0.329152763,-0.665039241,-0.706450462,-0.095324203,-0.35572952,-0.772509813,-0.800008655,0.33378166,-0.120361924,-0.002788671,-0.038300689,-0.004863771
9087,-0.165153354,0.007285352,0.170951143,0.312744468,0.248962089,0.106072582,-0.150791556,-0.215947479,0.249742568,0.225024164,0.009867697,-0.004046421,-0.16353108,-0.367856055,-0.600467563,-0.647537649,-0.156103566,-0.462046713,-0.507726073,-0.522133291,0.131537348,-0.299483031,-0.18730472,-0.045690864,-0.02133424
9126,-0.169436082,0.000684236,0.160491228,0.301671505,0.089286953,0.1712621,-0.088993594,-0.137937546,0.249538615,0.147221014,-0.071912579,-0.144094437,-0.180382386,-0.410301059,-0.559904039,-0.604845643,-0.156294644,-0.457624376,-0.511311531,-0.526334345,0.122069202,-0.161748439,-0.15097633,-0.183847502,-0.157520652
9166,-0.168601781,0.021348923,0.212470949,0.35601753,0.093975298,-0.013391425,-0.219609201,-0.294553757,0.255045056,0.156522617,-0.062642641,-0.134815797,-0.177945003,-0.40578863,-0.581025124,-0.622647464,-0.15260376,-0.457326114,-0.398473322,-0.424561799,0.168096617,-0.362061173,-0.247215062,-0.174707666,-0.148532763
9206,-0.14774248,0.120401293,0.368527889,0.516396701,0.325699657,0.098285787,-0.157218814,-0.2423715,0.257731199,0.203041047,-0.016358539,-0.029184744,-0.127978399,-0.397617161,-0.736121893,-0.773373723,-0.154650733,-0.485345662,-0.63479948,-0.585429549,0.309200406,-0.305957824,-0.180822209,-0.042734262,-0.036679376
9285,-0.109669149,0.133674756,0.361412048,0.508377373,0.300790101,0.096805796,-0.102065235,-0.1646965,0.283493847,0.261158466,0.041594546,0.010087494,-0.093585432,-0.330540955,-0.646412611,-0.685130954,-0.118699796,-0.40088892,-0.644690275,-0.515695333,0.306370586,-0.235377774,-0.148214728,-0.03454601,-0.019324189
9325,-0.096249685,0.154158503,0.393249273,0.540573657,0.32087642,0.115149736,-0.08635997,-0.152878702,0.380716175,0.369412333,0.102593012,0.036277037,-0.09411753,-0.323865294,-0.753159881,-0.721395373,-0.089551955,-0.434074372,-0.779637694,-0.815954089,0.335904032,-0.223717943,-0.136831,-0.010022137,0.024573844
9364,-0.085976206,0.170052305,0.407590121,0.555014729,0.350856721,0.144107595,-0.061554059,-0.067844614,0.392887861,0.381510884,0.119258985,0.053237721,-0.084885724,-0.299849033,-0.583658099,-0.525001228,-0.0820501,-0.451762229,-0.214897364,-0.270461559,0.350219905,-0.095495842,-0.094358899,0.002207341,0.062229834
9404,-0.137375206,0.121972099,0.369125992,0.435651153,0.299722075,0.108129553,-0.09987922,-0.145678431,0.325191379,0.39994821,0.143265441,0.076818429,-0.125295311,-0.26812306,-0.468259394,-0.518842995,-0.141839728,-0.495498419,-0.21353668,-0.287329853,0.308543533,-0.208862618,-0.181223512,0.028625276,0.086935766
9444,-0.13269566,0.130595937,0.379061192,0.449963748,0.307394594,0.120235249,-0.084088378,-0.151139021,0.329162568,0.353953928,0.164745748,0.120981932,-0.118767232,-0.262514681,-0.436901599,-0.395940572,-0.139900118,-0.436267585,-0.745214045,-0.79014349,0.318789065,-0.218161255,-0.139710367,0.079589605,0.072144605
9483,-0.12939249,0.136215404,0.387043655,0.476563424,0.325349897,0.138461709,-0.068537235,-0.13522613,0.339649975,0.404446989,0.191046938,0.139392301,-0.114726774,-0.309743881,-0.630744517,-0.492444605,-0.13732864,-0.358439595,-0.707376897,-0.751750588,0.326491892,-0.199075133,-0.192525581,0.080107979,0.101430379
9563,0.007731913,0.232299939,0.44545427,0.481224686,0.345685661,0.151868433,-0.044737894,-0.109665394,0.393777072,0.385371238,0.176628351,0.130118042,0.013997989,-0.284386724,-0.60616231,-0.667723119,0.001094572,-0.18197602,-0.606622756,-0.669568896,0.394195914,-0.173659056,-0.167725027,0.082649745,0.096682377
9602,-0.001140792,0.227994993,0.439048231,0.499882013,0.349087209,0.156143874,-0.033550452,-0.096166119,0.39823994,0.363684267,0.157352,0.110138848,-0.002667598,-0.295247316,-0.652010322,-0.711983144,-0.000813856,-0.186285138,-0.611791551,-0.673443973,0.389030248,-0.160397172,-0.154527247,0.05809534,0.101747662
9643,0.001141679,0.229676843,0.444437474,0.512243927,0.358493954,0.156487599,-0.041312449,-0.106662847,0.398255974,0.36251992,0.176344931,0.120392911,-8.68E-05,-0.243087277,-0.67250067,-0.731829584,0.001820162,-0.186380193,-0.613750339,-0.674024463,0.392958075,-0.170814931,-0.164855376,0.072900981,0.113342509
9682,0.009426416,0.235086665,0.448533416,0.521883965,0.35847187,0.161427334,-0.03507771,-0.099992044,0.399814844,0.352242053,0.170085251,0.117583767,0.006895273,-0.243711874,-0.697692096,-0.740867257,0.011681187,-0.178350627,-0.608178675,-0.668723464,0.397320151,-0.164198115,-0.158328205,0.060157113,0.107176282
9762,-0.016233029,0.24694939,0.504119515,0.533672035,0.319647163,0.181990743,-0.016471155,-0.013406982,0.429345816,0.35464102,0.189222902,0.143414736,-0.020398192,-0.28385517,-0.735193968,-0.773640633,-0.01128202,-0.213103697,-0.667886436,-0.707701266,0.443122834,-0.014985744,-0.012331325,0.090848304,0.09894111
9801,0.01996213,0.270059139,0.519445717,0.537251413,0.540901959,0.307309002,0.045708641,0.006479284,0.442704171,0.338840276,0.184385791,0.155623049,0.034511495,-0.244483545,-0.634354472,-0.681145251,0.004401374,-0.236403227,-0.686947882,-0.720357418,0.457355857,-0.020143367,-0.012976034,0.117548466,0.112782679
9840,0.105558209,0.360110849,0.598822773,0.616194129,0.614941418,0.373828411,0.113748498,0.051557794,0.565201759,0.379772753,0.181532755,0.141536444,0.107271679,-0.256739199,-0.65214926,-0.727870643,0.098508589,-0.241399378,-0.608256817,-0.645445168,0.541252732,-0.012428909,0.052314129,0.103763454,0.157260895
9881,0.108242124,0.36712119,0.611895859,0.62926209,0.627981067,0.380379409,0.117611408,0.053807888,0.56796515,0.383313537,0.185021624,0.142718554,0.108695544,-0.255253404,-0.642309725,-0.682071924,0.102260277,-0.241660893,-0.603795826,-0.639619291,0.552636743,-0.016411448,0.060460959,0.10326238,0.157377511
9920,0.117145531,0.385349035,0.636557162,0.653885067,0.652590275,0.397249341,0.127218544,0.059768219,0.580077112,0.390863717,0.191496328,0.147164598,0.115292773,-0.245876729,-0.640555024,-0.678727925,0.113351837,-0.243936718,-0.586218774,-0.620671928,0.575999081,-0.021895742,0.073727332,0.106832869,0.15096359
10000,0.130750492,0.408057094,0.668649077,0.68571049,0.684631109,0.420227498,0.145183712,0.132004023,0.579734623,0.390178353,0.191318035,0.143879592,0.13173829,-0.231341913,-0.648352265,-0.685118616,0.123464435,-0.249524608,-0.548433542,-0.58437413,0.605565906,0.098084383,0.089801677,0.093761347,0.167103797
10039,0.133331195,0.413356036,0.678793967,0.695647955,0.694764555,0.426840186,0.150532991,0.129932284,0.571034312,0.350084305,0.14442046,0.108520225,0.135222986,-0.23177965,-0.653453231,-0.690322757,0.125337109,-0.248056978,-0.540829718,-0.575288415,0.614371538,0.085392974,0.086763099,0.088983335,0.081524916
10078,0.142110437,0.430336654,0.702174664,0.718949497,0.718111515,0.442804843,0.199750528,0.122946665,0.579936445,0.343819469,0.144880652,0.092123725,0.142837733,-0.226655334,-0.656918049,-0.693206191,0.13519226,-0.240952,-0.518717289,-0.553291559,0.636250794,0.056673072,0.110681497,0.018603247,0.032477912
10119,0.148916647,0.441216618,0.719840765,0.736513734,0.735761523,0.459516853,0.188543618,0.111760877,0.585848331,0.346502006,0.141439945,0.109232061,0.148847118,-0.222761765,-0.658011913,-0.693861246,0.142430738,-0.238323703,-0.498979777,-0.533798754,0.65207094,0.043802816,0.075826235,0.070317939,0.096300207
10158,0.159068972,0.459428579,0.743557155,0.760175288,0.759458125,0.483891487,0.203293264,0.129048094,0.598571122,0.353288054,0.154428035,0.116505168,0.161997586,-0.213496566,-0.658370376,-0.693724513,0.149439275,-0.238213047,-0.519426465,-0.553649604,0.674526691,0.061952624,0.091393456,0.045164507,0.084981665
10238,0.171596885,0.489006579,0.792419255,0.809089065,0.808272481,0.536200166,0.25716424,0.042849671,0.613120973,0.353740096,0.159470275,0.114294492,0.177432239,-0.199054122,-0.658074319,-0.692746341,0.158916801,-0.228193507,-0.618232906,-0.694121599,0.718381047,-0.030044096,0.044953547,0.034673937,0.105924025
10277,0.17548269,0.496948898,0.802592218,0.819168568,0.81844306,0.546380341,0.26908794,0.046430688,0.615136802,0.352780819,0.155386835,0.123856574,0.182047352,-0.199240446,-0.659575582,-0.694811583,0.162116483,-0.225072697,-0.655702531,-0.721142769,0.728228271,-0.021657748,0.034324355,0.030627377,0.117798358
10316,0.179783002,0.501794815,0.80877012,0.825175464,0.824628353,0.551904321,0.27627188,0.053642284,0.619112313,0.353682578,0.131214872,0.078907028,0.185975671,-0.197674513,-0.659636796,-0.695222855,0.166724801,-0.219536081,-0.643080294,-0.709424019,0.733992279,-0.017959114,0.04496127,0.012882129,0.070193887
10357,0.186418727,0.510671496,0.820354521,0.824642479,0.836220026,0.563526034,0.289199531,0.231647864,0.624955237,0.354357839,0.133685425,0.085611016,0.191723347,-0.193297029,-0.529511988,-0.567023456,0.174157292,-0.208449766,-0.647714794,-0.714551806,0.744850218,0.162993923,0.202575088,0.01516463,0.071798101
10396,0.168500394,0.5060848,0.828903437,0.82714349,0.683308244,0.423829019,0.158169389,0.113936819,0.627356589,0.357552499,0.136688277,0.087337002,0.166527748,-0.217911005,-0.550378501,-0.58712703,0.159417033,-0.217317462,-0.517020524,-0.553928316,0.749693334,0.040316533,0.100188375,0.011764872,0.071624786
10476,0.169485912,0.514642417,0.845143497,0.836617589,0.697796941,0.444234103,0.182698146,0.134660766,0.636274755,0.361587971,0.138557687,0.089737207,0.17183803,-0.21154438,-0.643283248,-0.677714467,0.160798565,-0.213006914,-0.548094392,-0.584641576,0.764426947,0.068125486,0.113071971,0.006552058,0.072083279
10515,0.170739532,0.515099823,0.844720781,0.841182828,0.697363377,0.446763128,0.187695265,0.141561836,0.636578023,0.360914856,0.137831345,0.088230573,0.174171329,-0.211210042,-0.648171365,-0.682111681,0.161205187,-0.211293653,-0.659918606,-0.695139289,0.764216483,0.074718125,0.112260655,0.007287487,0.072728038
10554,0.173017338,0.517759204,0.848199904,0.861405253,0.700857997,0.449043363,0.219776526,0.149126723,0.641544104,0.365318298,0.136843115,0.086572655,0.179344505,-0.203434452,-0.651592672,-0.685103953,0.160515383,-0.205162778,-0.516318023,-0.55346334,0.767460763,0.087077118,0.179633588,0.000344317,0.071564913
10595,0.16848205,0.514041066,0.845557988,0.867211819,0.648106515,0.430723697,0.2142158,0.153185323,0.641191781,0.363473296,0.139342815,0.099111594,0.175794229,-0.204621822,-0.65405947,-0.687506139,0.155409753,-0.203358874,-0.496541262,-0.534183621,0.764518261,0.089926906,0.186377779,0.005687859,0.100807905
10634,0.161572158,0.507043064,0.838926375,0.871114433,0.646358311,0.430267364,0.220379606,0.157908946,0.631022394,0.352258921,0.139338866,0.111132912,0.169597805,-0.203949437,-0.657577097,-0.691198707,0.148293167,-0.217592463,-0.646793246,-0.708515704,0.757701039,0.091935113,0.19020161,0.034243856,0.107728459
10714,0.152257606,0.497774452,0.830311656,0.86237359,0.647162914,0.446103364,0.210597664,0.167808458,0.619139373,0.33872211,0.13212052,0.107955888,0.163069248,-0.204560548,-0.654218256,-0.68774569,0.1363298,-0.199277446,-0.51161617,-0.549480498,0.74887234,0.114245251,0.147154495,0.064579926,0.123393528
10753,0.153053939,0.497682571,0.829073846,0.859766364,0.642144322,0.441551179,0.207006812,0.165205836,0.616773427,0.335189551,0.097874142,0.030451333,0.162625402,-0.208676249,-0.648810983,-0.68212533,0.138502076,-0.177243933,-0.648118675,-0.716171622,0.747944653,0.102420025,0.146459952,-0.04589805,0.025396323
10793,0.155946106,0.497815043,0.827440917,0.860071838,0.640914559,0.43571803,0.194926322,0.134907037,0.614421248,0.331557959,0.085262328,0.020770971,0.164318636,-0.203576088,-0.502661347,-0.538774371,0.142781898,-0.195496425,-0.519963205,-0.55775547,0.746623874,0.059909966,0.150727302,-0.051799864,0.022152299
10833,0.162255764,0.501989603,0.830316782,0.864531279,0.646323562,0.440695614,0.205665007,0.165919155,0.621215701,0.337092012,0.078165293,0.009230289,0.172347039,-0.199366614,-0.593568504,-0.628523707,0.147289231,-0.196451709,-0.525723994,-0.563732266,0.749826372,0.098284692,0.147321895,-0.063988328,0.006541927
10872,0.16694577,0.50717175,0.835042119,0.867742717,0.655556619,0.434842885,0.227218658,0.161867008,0.623212576,0.339699149,0.080649488,0.012070472,0.176126868,-0.199185878,-0.576958954,-0.584954858,0.152876854,-0.186867118,-0.656419814,-0.693070412,0.754688799,0.102395885,0.174395666,-0.059531204,0.014325847
10952,0.18055442,0.519041657,0.845904708,0.880015492,0.669472277,0.451901823,0.211659566,0.176761419,0.634649038,0.353052378,0.098755784,0.029117061,0.187631145,-0.194668695,-0.544153512,-0.472432613,0.16837132,-0.19172594,-0.523994923,-0.562649786,0.765744328,0.111027852,0.19987829,-0.038807474,0.032213286
10991,0.186279669,0.523334622,0.849278212,0.88329196,0.676932752,0.45421508,0.215980068,0.182455778,0.641001403,0.360491902,0.105132043,0.034182236,0.188026875,-0.19382897,-0.657732844,-0.533943594,0.179385573,-0.189620897,-0.522409737,-0.561920047,0.769309759,0.115188375,0.191149861,-0.03353446,0.035600629
11031,0.193147317,0.529700518,0.855127692,0.887477458,0.681568623,0.457459122,0.217865914,0.184662923,0.648958981,0.3686077,0.109797992,0.040056098,0.196176916,-0.185210183,-0.678977847,-0.554549575,0.184913248,-0.187915698,-0.522311091,-0.562063277,0.775302589,0.111815073,0.195490882,-0.028296106,0.045459103
11071,0.199483797,0.533932269,0.85783118,0.898269117,0.686831772,0.461215019,0.221917555,0.191183835,0.652997553,0.373815387,0.115253009,0.047746435,0.202394441,-0.167535245,-0.564641535,-0.477050781,0.191207245,-0.183507025,-0.640533388,-0.679246783,0.778330386,0.13586086,0.19248578,-0.017331686,0.046031795
11110,0.200229913,0.535738587,0.860583544,0.895059764,0.694389045,0.466623098,0.219338998,0.208779842,0.659473956,0.382425159,0.117013581,0.049624216,0.203918904,-0.174115524,-0.639156342,-0.540039063,0.191330224,-0.180472597,-0.643162608,-0.68200171,0.780852914,0.165655583,0.263019651,-0.017708337,0.054614078
11190,0.199627236,0.535975099,0.86208576,0.891741276,0.671583116,0.434636116,0.177708432,0.192304686,0.662307143,0.393718898,0.176759809,0.107945137,0.202723652,-0.150638133,-0.628314197,-0.672851563,0.19154954,-0.176136941,-0.625219762,-0.664417088,0.781985879,0.157419428,0.220707327,0.043165475,0.116921447
11230,0.197171524,0.534340501,0.861423969,0.895519078,0.684037745,0.417766333,0.16303575,0.171615273,0.65737927,0.384410769,0.143708289,0.051277332,0.200079069,-0.153067693,-0.485653937,-0.526357114,0.18931073,-0.174998701,-0.620236874,-0.658975422,0.781061053,0.141205102,0.170000792,-0.009647634,0.062772766
11269,0.190907776,0.529266179,0.857530117,0.891111374,0.681419492,0.417957425,0.164137632,0.149931699,0.652307212,0.383185118,0.192913562,0.147911936,0.191826329,-0.162715584,-0.494208694,-0.535449743,0.185050085,-0.17612721,-0.621192575,-0.660489798,0.776875079,0.097593188,0.160098493,0.083546877,0.131147072
11309,0.18547155,0.522443831,0.849359214,0.888341069,0.67311877,0.408588707,0.164366722,0.158976957,0.65152818,0.38457948,0.194053426,0.166154593,0.186360538,-0.186372072,-0.518386841,-0.607913494,0.180095807,-0.152872026,-0.446049303,-0.56036818,0.7690202,0.122012861,0.152573436,0.113399744,0.141535863
11349,0.179109514,0.517489135,0.846135616,0.876750767,0.667458951,0.401902854,0.166154742,0.153099298,0.646325231,0.382895738,0.168864414,0.135077879,0.179402888,-0.187646568,-0.519914269,-0.593708038,0.174478069,-0.162148163,-0.441586494,-0.55843693,0.765336752,0.117485359,0.140520141,0.07131879,0.13299948
11428,0.170794636,0.5073753,0.834976017,0.860041499,0.658912718,0.391483456,0.14579685,0.094248943,0.63957876,0.3766855,0.165463954,0.147683829,0.170729741,-0.192423508,-0.513929546,-0.589807034,0.166875914,-0.169058263,-0.40773356,-0.52672708,0.754388332,0.015009168,0.112400703,0.091466337,0.146452606
11468,0.16772002,0.501050532,0.825137913,0.861382067,0.651920617,0.383565634,0.145855978,0.120618664,0.632680476,0.368382782,0.160084173,0.145293847,0.168584555,-0.193529874,-0.507663727,-0.585523486,0.162911817,-0.173049733,-0.40506044,-0.523223817,0.745422721,0.04640219,0.128330573,0.113846757,0.152981102
11507,0.166048333,0.499050707,0.823179483,0.853923619,0.653572142,0.384433001,0.144483656,0.094252676,0.631250978,0.364536375,0.160490662,0.145379305,0.166358948,-0.195205867,-0.499428779,-0.539705396,0.161958739,-0.176360756,-0.396204382,-0.51056689,0.743411183,0.015034937,0.109754242,0.104282551,0.13960968
11548,0.176920772,0.505531669,0.826383352,0.862532437,0.660078466,0.392671943,0.14427796,0.09332297,0.633198321,0.364751965,0.159844279,0.142321587,0.17438443,-0.192171514,-0.482883781,-0.523764729,0.175592467,-0.157206908,-0.382484257,-0.496226996,0.747389972,0.010580001,0.106241569,0.104504436,0.131497547
11587,0.181809187,0.511621535,0.832614601,0.968509257,0.665954947,0.395560294,0.181635693,0.115489602,0.639288783,0.370263636,0.164770752,0.146272689,0.178734839,-0.189642057,-0.462618083,-0.581095636,0.18080464,-0.154262245,-0.389157593,-0.503242135,0.753593028,0.044477906,0.124471299,0.110201038,0.128213286
11666,0.182634145,0.516619027,0.84229821,0.980236709,0.672009647,0.404744416,0.184813499,0.122739874,0.636390209,0.366621673,0.159813404,0.155966327,0.186297983,-0.188481525,-0.558985651,-0.671134293,0.174803853,-0.172078192,-0.459284425,-0.577812254,0.762069583,0.054769047,0.12845698,0.126451448,0.139569074
11706,0.188958958,0.521983445,0.84653765,0.983220994,0.676138163,0.410007447,0.186889336,0.120717563,0.653944552,0.382431328,0.15626289,0.158643946,0.19319801,-0.180612758,-0.539547741,-0.650048494,0.180433691,-0.192097619,-0.519058168,-0.637039423,0.766611695,0.060096685,0.119106509,0.128772095,0.143041521
11745,0.192222416,0.526319325,0.852173924,0.988759637,0.684581339,0.419939965,0.196236864,0.129447341,0.660910428,0.387407243,0.159121946,0.15838252,0.19668299,-0.176237062,-0.468851566,-0.588109255,0.183805779,-0.191121504,-0.649194717,-0.729183733,0.771875262,0.06874457,0.124011546,0.131883502,0.15004912
11786,0.198129252,0.531966865,0.857480824,0.994929731,0.700787365,0.436043352,0.203701437,0.127166554,0.666505992,0.391575545,0.159957752,0.15391925,0.202875242,-0.169010922,-0.481479794,-0.523020506,0.189152166,-0.182142764,-0.643045008,-0.707236469,0.777291775,0.066656478,0.13573356,0.11386396,0.152428806
11864,0.200010121,0.536053181,0.863969982,1.000088096,0.700597048,0.442474067,0.229265571,0.157439739,0.662183464,0.386604041,0.1619398,0.156521305,0.201513022,-0.167024583,-0.488808244,-0.530088305,0.193605572,-0.175238922,-0.488973886,-0.592245877,0.783150077,0.107997701,0.122097082,0.130621493,0.153616965
11905,0.191293895,0.533246934,0.867587507,1.00417304,0.701517045,0.452506423,0.237887412,0.164742291,0.664469242,0.386812687,0.161040187,0.158646733,0.196399465,-0.169158489,-0.497142732,-0.590395153,0.181884632,-0.177276999,-0.62132448,-0.651901126,0.785060823,0.116795719,0.155131161,0.119191423,0.147315428
11944,0.191679806,0.534105361,0.868572891,1.004380465,0.706257224,0.457045615,0.244510546,0.174462289,0.656211674,0.378545672,0.15959166,0.111063592,0.19769752,-0.170253336,-0.602116585,-0.682341039,0.181889847,-0.164549932,-0.629473031,-0.669247091,0.786085188,0.11962463,0.198391035,0.025625257,0.067826562
11983,0.191593692,0.533497393,0.867500424,1.002062201,0.705367208,0.449131221,0.226928562,0.189558744,0.655779541,0.379370749,0.163254023,0.116867274,0.20110631,-0.174704432,-0.601729095,-0.642005205,0.17830421,-0.165134832,-0.629264057,-0.701430142,0.785130024,0.133237869,0.176388949,0.026163409,0.132140547
12024,0.192004427,0.532747328,0.862293065,0.997741759,0.702017903,0.463275284,0.22679776,0.170022413,0.653559983,0.374482572,0.164373145,0.12442968,0.200476795,-0.175470412,-0.602959931,-0.642035782,0.179637134,-0.158299983,-0.631556094,-0.670986891,0.781392992,0.095918998,0.175627902,0.033391468,0.135898411
12102,0.178227186,0.522226691,0.858112097,0.993758678,0.693647981,0.45867604,0.239217848,0.195967853,0.645300269,0.366899222,0.143071055,0.101582639,0.185747981,-0.188942164,-0.599827409,-0.639145672,0.166957036,-0.168925837,-0.633756042,-0.673633516,0.775341868,0.169031993,0.181515425,0.015750917,0.11898227
12143,0.169193372,0.51416254,0.851648569,0.979320705,0.688005269,0.461066425,0.23553279,0.19655095,0.635331511,0.354346097,0.15075621,0.107741214,0.180320218,-0.193159401,-0.599120021,-0.639010906,0.15470992,-0.185648531,-0.638108969,-0.678589821,0.768187046,0.166865453,0.238567144,0.025462989,0.117990911
12182,0.171025738,0.512502849,0.845389485,0.979964137,0.688175201,0.460132837,0.248056009,0.212499008,0.633567452,0.351284772,0.113377303,0.044363812,0.181675002,-0.191663906,-0.599120915,-0.638136685,0.156986058,-0.175695762,-0.479030073,-0.519843221,0.763188064,0.169784978,0.246352196,-0.017765665,-0.004973966
