Frames,Spine_base,Spine_mid,Neck,Head,Shoulder_left,Elbow_left,Wrist_left,Hand_left,Shoulder_right,Elbow_right,Wrist_right,Hand_right,Hip_left,Knee_left,Ankle_left,Foot_left,Hip_right,Knee_right,Ankle_right,Foot_right,Spine_shoulder,Handtip_left,Thumb_left,Handtip_right,Thumb_right
5039,4.135095119,4.052824974,3.9625175,3.926249981,3.958161592,3.988223076,3.951062202,3.981207609,3.987221241,4.027775288,3.969949007,3.970347881,4.10091114,4.063146114,4.137016296,4.016484737,4.108186722,4.007104874,4.115822315,4.072797775,3.988796234,3.981153011,3.962799788,3.958854914,3.959875107
5079,4.114006519,4.042907238,3.956543684,3.920274258,3.94634676,3.980733395,3.943728924,3.958901405,3.977593899,4.025186539,3.960152626,3.94675827,4.077538967,4.06712389,4.134012699,4.012609482,4.089250565,3.983810902,4.098206043,4.025043488,3.980614901,3.967316389,3.936800003,3.945187569,3.933199644
5158,4.071912289,4.010558605,3.936287403,3.89799881,3.920079947,3.950948477,3.927161455,3.925336838,3.961757183,4.01032877,3.938853741,3.909062386,4.039364338,4.057006836,4.094651222,3.993855476,4.043076515,3.939753056,3.94549942,3.865623236,3.957086563,3.929370165,3.894230843,3.891185999,3.921999693
5197,4.051240444,3.992242575,3.92269969,3.886419773,3.900645494,3.938046694,3.901967287,3.89823842,3.943577766,4.007418156,3.927460909,3.889918327,4.016553879,4.048420906,4.131040573,4.074255466,4.024713039,3.910847187,3.881054163,3.787109375,3.94210124,3.89814496,3.862799883,3.88105917,3.869199753
5238,4.017847538,3.967834473,3.906181097,3.867992163,3.881886005,3.917713881,3.871438265,3.877025366,3.93299675,3.998339415,3.919206858,3.877035618,3.98082304,4.035727501,4.131026745,4.068785191,3.993729591,3.875772476,3.808780193,3.69921875,3.923667192,3.880141973,3.848500013,3.851683855,3.836333513
5277,3.998935461,3.946207285,3.883986712,3.851683617,3.856942892,3.884579659,3.858276367,3.855958462,3.910494804,3.984462023,3.903968573,3.866270304,3.961472273,4.028392315,4.134371758,4.065674782,3.975295544,3.858516216,3.74627471,3.62109375,3.901376486,3.855803967,3.843666792,3.839434385,3.855400085
5316,3.973555803,3.927004576,3.869632959,3.832803726,3.838806629,3.861921787,3.824212551,3.825469017,3.896150589,3.966350794,3.899530172,3.862709045,3.937212229,4.019138336,4.140356064,4.072983742,3.94874382,3.828541517,3.685730457,3.556640625,3.885938406,3.826633692,3.791142941,3.84868288,3.830199957
5396,3.914420366,3.865004063,3.803515196,3.778606415,3.782419443,3.808969259,3.776609421,3.77141571,3.830336571,3.917812347,3.874838114,3.85565877,3.875245571,3.983225346,4.137279987,4.085258961,3.892409563,3.759568691,3.625998259,3.502565384,3.820962667,3.773500919,3.732385159,3.841513872,3.831700087
5435,3.882881165,3.835073471,3.777243376,3.75805831,3.762380123,3.770333767,3.7396667,3.743194818,3.818332434,3.895676374,3.868620157,3.85973382,3.8488276,3.965718746,4.134010792,4.084522247,3.855414391,3.736616135,3.614270926,3.491049051,3.793663979,3.756124496,3.715643406,3.862345695,3.834100485
5476,3.849402428,3.805571318,3.75137043,3.715634346,3.713951111,3.74291563,3.718189716,3.710435867,3.778227806,3.860790968,3.865648031,3.859422207,3.805767775,3.934289455,4.134340763,4.078855515,3.830850124,3.701522827,3.607280493,3.493792295,3.766816616,3.720314741,3.689777851,3.857051849,3.853666782
5515,3.808392048,3.773985624,3.728350639,3.700322151,3.696575165,3.710613489,3.678095341,3.684477091,3.753401518,3.834286213,3.858860493,3.858732462,3.773579597,3.908396721,4.124239922,4.079066277,3.782344341,3.675813675,3.588561535,3.477983952,3.741794109,3.69483161,3.675199986,3.85550952,3.843000174
5554,3.76032877,3.722487688,3.675534725,3.650905371,3.662943363,3.686440706,3.66085577,3.655144453,3.707795143,3.801801682,3.841222763,3.854772091,3.720761061,3.853531361,4.114598274,4.085091591,3.741353035,3.63533473,3.575035572,3.467109442,3.689152002,3.671451569,3.630583286,3.86374855,3.852777719
5634,3.686830282,3.661282301,3.62714982,3.598191738,3.615166187,3.633291483,3.606226921,3.604342222,3.657167435,3.742045164,3.792184353,3.827633381,3.643349886,3.742685556,4.041230202,4.034986496,3.670170069,3.568816423,3.541610241,3.428026199,3.637515068,3.621981144,3.585071087,3.848731041,3.845799685
5673,3.6387012,3.625757217,3.600017548,3.576869726,3.574404478,3.600270748,3.566510201,3.568343163,3.61088419,3.70665431,3.757680655,3.789376974,3.606405973,3.677036285,3.970966816,3.844471455,3.614288092,3.552885532,3.537806988,3.427958727,3.608506441,3.56732583,3.551000118,3.820006847,3.819000006
5714,3.606274605,3.590776682,3.567159414,3.554107428,3.53507328,3.577073574,3.546843052,3.541128159,3.597732544,3.6852808,3.706466913,3.731950998,3.566823959,3.611829996,3.919941187,3.794846535,3.581372499,3.532954931,3.533323288,3.428067207,3.574834585,3.540795803,3.529499769,3.762314796,3.718000174
5753,3.570455313,3.564872503,3.547327518,3.509590387,3.52589941,3.55095315,3.508217812,3.507227898,3.554186344,3.642701626,3.671762228,3.689644814,3.534083843,3.553748846,3.853085041,3.859270573,3.547979593,3.517756939,3.53043294,3.428264856,3.553699493,3.525971889,3.508200169,3.711569548,3.695750237
5793,3.539774179,3.531247616,3.514234066,3.486676693,3.485545397,3.525015593,3.478539705,3.469331264,3.535799742,3.605421782,3.621680498,3.636688232,3.499920368,3.486409903,3.78489089,3.765038252,3.516910553,3.499310493,3.526963472,3.428512573,3.520277739,3.474685431,3.468100071,3.65304184,3.627285957
5872,3.476105452,3.471779108,3.457447529,3.421789169,3.428554058,3.462375879,3.410554886,3.398970604,3.46508646,3.528164864,3.517730474,3.520828247,3.440536499,3.382533789,3.582145929,3.526218891,3.450017691,3.467690945,3.52404952,3.44404459,3.462934256,3.402037144,3.357571363,3.525603533,3.52210021
5911,3.445186615,3.440028667,3.424972296,3.394020557,3.406492233,3.437499523,3.368881226,3.362977743,3.422001362,3.49118042,3.44741869,3.458789825,3.411143303,3.328973532,3.478613615,3.411042213,3.418490648,3.451134682,3.519432068,3.441660404,3.430586338,3.36681819,3.357338428,3.459758043,3.447142601
5952,3.413043261,3.404201746,3.38504076,3.348676682,3.359044552,3.405413389,3.331624031,3.323800564,3.400254965,3.439717531,3.394675255,3.3866961,3.377044916,3.265252113,3.37507391,3.3203125,3.387695551,3.436595678,3.501502275,3.436305046,3.39174366,3.318156958,3.31374979,3.373155355,3.379199982
5991,3.388174772,3.378286123,3.358560801,3.328537464,3.348858118,3.378098488,3.314819336,3.297481775,3.350489616,3.411209822,3.336079121,3.318903446,3.3592453,3.212300301,3.255914688,3.16015625,3.354937553,3.418467045,3.498922825,3.42558217,3.365345955,3.290824175,3.290199995,3.319901228,3.316272736
6031,3.3466959,3.33362174,3.310513496,3.278939724,3.299885035,3.335170507,3.277285099,3.263583899,3.33069849,3.361564636,3.285284996,3.255770206,3.311525583,3.170151949,3.124998569,3.01171875,3.320880651,3.401595592,3.499600172,3.415791988,3.318164825,3.260067225,3.252799988,3.235144615,3.257999897
6110,3.278440475,3.258310795,3.229875326,3.203570604,3.22392869,3.259448051,3.203283548,3.198313951,3.242430925,3.272039175,3.166126013,3.126163006,3.242917299,3.103173494,2.964220524,2.837587833,3.253707647,3.357544422,3.45627594,3.415308714,3.238584042,3.199524641,3.199749947,3.100682735,3.111200094
6150,3.245811939,3.22460103,3.19209075,3.153840065,3.177660704,3.228153944,3.185147047,3.166545153,3.195031643,3.227149963,3.115334988,3.071568012,3.216053724,3.064881563,2.90330267,2.776812315,3.212983131,3.337993622,3.44892025,3.405308723,3.202293873,3.159620047,3.163999796,3.061357498,3.06309104
6190,3.194366693,3.174060345,3.14495635,3.116600275,3.144616127,3.176050901,3.143055439,3.1353724,3.163030624,3.189506292,3.074826002,3.03663826,3.162312269,3.012272596,2.837636709,2.698791027,3.16746664,3.294852495,3.440776587,3.404118061,3.153718233,3.131158113,3.1329,3.024949789,3.027999878
6229,3.14938426,3.127541542,3.09508419,3.063885689,3.092658281,3.137946606,3.115334988,3.10338068,3.100429535,3.138878107,3.048838139,3.000092268,3.112722397,2.970350504,2.804560423,2.686809778,3.123922348,3.254479408,3.409306288,3.260775328,3.104750156,3.099327087,3.093333483,2.958625317,2.976999998
6269,3.096972704,3.081237078,3.058091164,3.023079872,3.041865826,3.088351727,3.079784632,3.074382782,3.059996843,3.098507404,2.992275476,2.954931498,3.061241627,2.920372486,2.802453995,2.669629097,3.071596861,3.21589756,3.374919176,3.227531195,3.066047668,3.08015728,3.073000193,2.943347454,2.948166847
6349,3.000828505,2.988318443,2.968520403,2.933528423,2.95780158,3.004163504,3.013268471,3.015031815,2.975361586,3.009944201,2.9395926,2.904007196,2.970131159,2.839965343,2.80572319,2.705278397,2.970440626,3.087238073,3.269857407,3.126381874,2.97404623,3.021610975,3.01154542,2.897623062,2.911333561
6388,2.95246911,2.947435856,2.930215836,2.896323681,2.91692996,2.962115765,2.973849773,2.982095242,2.922516108,2.976056337,2.922255278,2.889194727,2.921360493,2.802606821,2.774366379,2.670102119,2.922451019,3.014456511,3.196397305,3.056259394,2.937291861,3.004154682,2.988250256,2.883939266,2.911666632
6428,2.907735825,2.900987625,2.886667728,2.851982355,2.879171371,2.921505213,2.931533813,2.943325281,2.891938448,2.933284283,2.8877244,2.864467144,2.875416279,2.790350199,2.768712521,2.670990705,2.879010916,2.952995777,3.215046167,3.071088791,2.891227484,2.965599298,2.94659996,2.870456457,2.875214338
6468,2.868397474,2.862106562,2.84406209,2.81450367,2.828737497,2.868855238,2.881011724,2.897831678,2.853549004,2.903086662,2.868604898,2.846061707,2.835524797,2.779787064,2.766052485,2.671426296,2.839897394,2.885209799,3.195725918,3.047925472,2.851107597,2.919402599,2.886333466,2.858126163,2.86544466
6507,2.839679241,2.831175327,2.81411767,2.776100636,2.801083565,2.829615355,2.833181143,2.853582859,2.831022739,2.876213312,2.846947193,2.830610991,2.805604935,2.769435883,2.765878439,2.674675465,2.812737942,2.833916903,3.119873524,2.974299908,2.819779396,2.885402203,2.858500004,2.843928337,2.852999926
6587,2.775296211,2.763810396,2.741925001,2.701889992,2.720953941,2.73610878,2.726700068,2.743061304,2.754690647,2.812660694,2.793139458,2.780916452,2.739876986,2.735743284,2.765957832,2.674885273,2.749694586,2.703377485,2.931594849,2.920548439,2.749092817,2.762648821,2.731055498,2.789036036,2.802666664
6626,2.723428249,2.713554144,2.695837498,2.661282539,2.6807971,2.695431948,2.668095827,2.676315784,2.716259003,2.784112692,2.759301662,2.752512217,2.686820269,2.713509798,2.765370369,2.674983025,2.699029207,2.638691902,2.829952478,2.796088219,2.702122688,2.695478916,2.675300121,2.762791872,2.770000219
6666,2.700327635,2.692118168,2.673620939,2.629094839,2.648973703,2.644672394,2.605589867,2.60893178,2.694834232,2.754822016,2.737674475,2.724992514,2.662567854,2.694393396,2.75772953,2.672537327,2.677034855,2.578914165,2.734183073,2.669672251,2.680028439,2.62339282,2.595533371,2.734680653,2.739571571
6706,2.656904697,2.644695997,2.623669624,2.588438511,2.604256392,2.606858969,2.541141748,2.541836262,2.644840002,2.724981785,2.707906485,2.696075916,2.621441364,2.676692486,2.748685122,2.659472942,2.631306887,2.533449411,2.6188941,2.546875,2.630464554,2.54595685,2.523266792,2.70478797,2.713909149
6745,2.633825064,2.623231173,2.602586746,2.552987337,2.57199955,2.560014725,2.488402367,2.47700882,2.62200141,2.696592808,2.675938368,2.663051367,2.596960068,2.66145277,2.748344421,2.659412384,2.609657049,2.493740797,2.495748043,2.40625,2.609618187,2.48144865,2.463375092,2.658363581,2.676181793
6825,2.564857483,2.547927141,2.520559311,2.474720955,2.498999357,2.484145403,2.390344381,2.361153126,2.540691376,2.615926027,2.598336935,2.593523264,2.52722764,2.619266272,2.747406721,2.659912825,2.541446924,2.417170525,2.306808472,2.180977345,2.529203415,2.360102654,2.347800016,2.586664677,2.606214285
6864,2.515915632,2.498402119,2.471229792,2.426967144,2.452505827,2.439669847,2.338011026,2.308259249,2.501692057,2.566407681,2.567517281,2.560046673,2.482597113,2.589826107,2.747166395,2.659826517,2.48985219,2.37069726,2.194619417,2.083984375,2.479801893,2.300222397,2.281187534,2.555978775,2.576300144
6905,2.485110998,2.466821909,2.438785315,2.399230957,2.424817562,2.407422543,2.290282488,2.271638393,2.459871531,2.537355185,2.532679319,2.530571222,2.446350574,2.558817625,2.74456048,2.659725189,2.461559772,2.330170393,2.1359694,2.021484375,2.447579622,2.244080782,2.23243022,2.536595345,2.585000038
6944,2.427946329,2.415326595,2.39423275,2.348629713,2.371403456,2.359647989,2.240356207,2.209615707,2.413504124,2.482388258,2.485759258,2.484390497,2.392789125,2.518251181,2.737804413,2.658487797,2.402057171,2.27193594,2.145323753,2.019452572,2.40062809,2.198230505,2.165093899,2.487422228,2.495182037
6983,2.391214371,2.37940836,2.357014656,2.321735859,2.338994503,2.330525875,2.216283321,2.173911572,2.384183645,2.449014902,2.452877045,2.448045492,2.353407621,2.473809958,2.720655441,2.654411316,2.367891788,2.231399298,2.13224864,2.021950722,2.364879847,2.15199399,2.158937454,2.453478336,2.468625069
7063,2.285612583,2.286700726,2.279001236,2.244621992,2.253796101,2.23998189,2.146327734,2.112783194,2.308787823,2.365494013,2.364993334,2.363878489,2.247346401,2.372557402,2.674867153,2.638417959,2.262893438,2.134258509,2.073147535,1.959291339,2.283138275,2.100941658,2.087966681,2.358888865,2.392800093
7102,2.231901646,2.238887548,2.239371777,2.198045492,2.211984873,2.197273254,2.123205423,2.091807842,2.251729488,2.318129063,2.314352036,2.318169355,2.193446875,2.295804501,2.642108917,2.606823683,2.209411144,2.104951382,2.061135769,1.958749413,2.240581512,2.079261065,2.082250118,2.328028917,2.349143028
7143,2.203314781,2.210414886,2.206112146,2.166884899,2.174394131,2.163836956,2.089316607,2.070211172,2.219997883,2.287742138,2.271703482,2.266129017,2.164966106,2.236368179,2.552408457,2.556842327,2.180505991,2.081796408,2.058195114,1.964320064,2.209228516,2.071247816,2.063000202,2.251110077,2.314857244
7182,2.147212982,2.158258915,2.161668539,2.122014761,2.135086536,2.131238461,2.069033384,2.0512712,2.17463541,2.235978842,2.21662879,2.211741686,2.110596657,2.166683197,2.481366158,2.493121386,2.12297225,2.063218117,2.056609869,1.967070818,2.161365986,2.063539743,2.039451599,2.202712536,2.254153967
7262,2.080074549,2.089128733,2.089964628,2.047051191,2.069649696,2.073854923,2.015845537,2.00664711,2.093960285,2.146328449,2.093531847,2.095818043,2.049213171,2.040323734,2.337532043,2.318959713,2.050016403,2.026156425,2.051911831,1.96813786,2.090842247,2.023742676,1.988200068,2.085481882,2.085458517
7301,2.048116922,2.057703733,2.057299852,2.017825127,2.046751976,2.050353765,1.99213624,1.983893991,2.064283609,2.110842943,2.060976505,2.043079376,2.015357971,1.988960624,2.241729975,2.199957609,2.02018714,2.012778521,2.05059123,1.968268752,2.059471369,2.001431465,1.968307614,2.026590824,2.039437532
7340,2.012342215,2.019965649,2.018973351,1.983170986,2.011722803,2.019445181,1.961765647,1.956294298,2.018234015,2.066007376,2.013314486,1.987614512,1.983749032,1.92202878,2.124358654,2.044921875,1.980009913,1.993594408,2.048316956,1.970364332,2.020588875,1.966477752,1.947827578,1.964922547,1.966666818
7381,1.975010395,1.985979319,1.987372041,1.944085598,1.979999304,1.98506391,1.937668681,1.926910758,1.988605499,2.029712439,1.956618547,1.929497957,1.947553277,1.86050117,2.018775225,1.9453125,1.942005515,1.969585896,2.042361021,1.966317296,1.988868833,1.932017565,1.916285753,1.90611136,1.925071359
7420,1.94677949,1.952001929,1.947990656,1.911878824,1.943903089,1.959952593,1.910200834,1.899831295,1.945200205,1.991804719,1.913437605,1.875454307,1.919798732,1.804001689,1.897501707,1.811523438,1.913084984,1.952185869,2.025004864,1.92190361,1.950533628,1.89870441,1.893368602,1.849288106,1.842315912
7500,1.87479651,1.87930584,1.874294281,1.839970946,1.873656273,1.892035365,1.851661444,1.840698242,1.862825871,1.912322283,1.817415476,1.774888515,1.849066496,1.71435678,1.690463305,1.595426679,1.839711905,1.829852223,2.03340435,1.939653993,1.877154469,1.835111618,1.835550189,1.746689916,1.735249996
7539,1.840049982,1.84322691,1.837132335,1.794526219,1.837074161,1.85449791,1.823081732,1.811846972,1.836324811,1.863820791,1.763989091,1.726440787,1.813273907,1.674731255,1.589545369,1.462792993,1.806455612,1.888784885,1.990511298,1.957616568,1.840339422,1.808301806,1.806249857,1.696472526,1.694642901
7578,1.806337833,1.808463931,1.80135417,1.769108057,1.800930142,1.824667096,1.791777611,1.784001708,1.787440658,1.831502676,1.726475716,1.681735873,1.781329989,1.63578701,1.507611632,1.381122947,1.770536304,1.87139535,1.973128438,1.933889508,1.804725051,1.787906408,1.784999847,1.658897996,1.651300073
7619,1.758295536,1.761664391,1.756070852,1.721616268,1.757016659,1.784627318,1.761514902,1.751949191,1.751214266,1.781148195,1.678752542,1.636931896,1.7323668,1.595130086,1.431962013,1.305551767,1.724244237,1.84108603,1.942814827,1.897598505,1.759092331,1.753724933,1.751875162,1.613381505,1.60920012
7658,1.72485435,1.727281332,1.720504522,1.687694907,1.722941279,1.746626973,1.72828722,1.719986796,1.710301995,1.745535493,1.645216107,1.598150492,1.700815678,1.550624251,1.410804749,1.284639478,1.687841296,1.786049247,1.887810588,1.83972311,1.72378242,1.723757029,1.735000014,1.566632986,1.57525003
7738,1.63042748,1.640420675,1.638718724,1.604687452,1.644550443,1.671029329,1.655356169,1.649523497,1.618873835,1.660007715,1.564950466,1.523109674,1.611556172,1.463302016,1.369674802,1.243927956,1.588312507,1.668681979,1.770416975,1.72253561,1.640944719,1.656899929,1.650736809,1.49557972,1.507818222
7817,1.543940187,1.555135965,1.557285309,1.518560886,1.567125559,1.587257624,1.572477818,1.574624419,1.530921459,1.5689466,1.493926644,1.463453412,1.526521802,1.372217298,1.355832696,1.26211679,1.501033545,1.405899763,1.507140994,1.37477541,1.558286905,1.589976549,1.577176571,1.441731453,1.432756066
7857,1.513134599,1.526852965,1.530942559,1.497629881,1.53938961,1.557275295,1.544878006,1.537157774,1.498677015,1.531683683,1.471155524,1.443298221,1.497413516,1.359907389,1.346898079,1.258513093,1.468437672,1.399395466,1.500645995,1.368434668,1.531503081,1.554583311,1.539388895,1.420368791,1.409574986
7896,1.469557524,1.484071374,1.489772797,1.478432178,1.500840306,1.520977974,1.49576664,1.493710637,1.45781517,1.48592639,1.430593848,1.412841797,1.454099536,1.339356184,1.340243936,1.254543304,1.42493844,1.380132437,1.481384397,1.350112557,1.489832878,1.503698111,1.500757933,1.398103952,1.393740058
7976,1.404715538,1.421272516,1.428976774,1.402932644,1.441930175,1.460808396,1.412330508,1.4012568,1.391218305,1.409632206,1.358999133,1.34634006,1.386296988,1.307621002,1.320696115,1.244748712,1.363056898,1.344931722,1.446258545,1.326265097,1.428520679,1.407181859,1.411527753,1.347009897,1.351173878
8015,1.376767635,1.392222643,1.39885962,1.366485119,1.405504346,1.43289125,1.370548725,1.353506923,1.354927778,1.375190258,1.319163203,1.309780359,1.358107209,1.299853683,1.317825198,1.243815184,1.335353851,1.302574992,1.403954268,1.300952315,1.398657799,1.352395415,1.361278772,1.309855819,1.314961433
8054,1.348148108,1.360888124,1.363607883,1.334598184,1.392783523,1.409580469,1.33190167,1.306009889,1.324208021,1.334460616,1.28553319,1.27144134,1.328488111,1.289140344,1.315774441,1.244175553,1.307868123,1.247229099,1.442675829,1.319834352,1.364485145,1.301665306,1.314937592,1.269905925,1.278812528
8095,1.31785512,1.328020096,1.329637408,1.29792738,1.360975623,1.384449959,1.294110179,1.261280775,1.287385821,1.30127883,1.245854974,1.231277823,1.298985004,1.272374272,1.314222932,1.191677451,1.276861429,1.215279341,1.397491097,1.332123041,1.330630898,1.250766635,1.269959688,1.230096221,1.238071442
8173,1.263345003,1.258714199,1.246500492,1.214731932,1.325453758,1.353009462,1.231780767,1.187783718,1.206710577,1.20756495,1.159463525,1.151040435,1.246811628,1.250385761,1.307048321,1.233967543,1.219719648,1.130250573,1.217740417,1.171875,1.250768661,1.172799468,1.20009315,1.153360486,1.156090975
8214,1.244544625,1.236570477,1.219339132,1.188795924,1.290518284,1.342196226,1.214635134,1.162852764,1.178043008,1.1806705,1.125954986,1.113984823,1.23252821,1.239894748,1.303477168,1.232245922,1.196143031,1.079865694,1.123449922,1.086050391,1.225200772,1.14834547,1.181888938,1.116094232,1.116730928
8253,1.217164874,1.198246837,1.172997713,1.141901255,1.261816025,1.299177289,1.193086267,1.14750278,1.149084091,1.127191663,1.073136926,1.074207664,1.204086065,1.224844813,1.301056504,1.231553316,1.170397758,1.047327876,1.024877906,0.903699756,1.179989696,1.124581456,1.11651659,1.077788591,1.068800211
8292,1.193471193,1.192467093,1.179453015,1.148541808,1.284923196,1.264849305,1.168210149,1.131106377,1.106464148,1.087769985,1.03770721,1.041246057,1.183322906,1.204712749,1.299660921,1.231404066,1.143026233,1.000830293,0.942701757,0.836463392,1.182645798,1.112410307,1.100352526,1.048002243,1.028909206
8333,1.168113828,1.145719528,1.122363925,1.091277838,1.273998499,1.245829701,1.150056124,1.123816609,1.081325173,1.043832064,1.001533389,1.001679182,1.158377051,1.200136662,1.297253132,1.232008338,1.117995501,0.986041963,0.871526837,0.769407749,1.129637599,1.104150295,1.092040658,0.998839676,0.991464257
8412,1.115622997,1.109731317,1.096357107,1.065222979,1.217689037,1.175355315,1.13997817,1.112050891,1.017550588,0.953920424,0.920876205,0.92555505,1.106375694,1.173639417,1.286376595,1.23426044,1.064602733,0.935239613,0.831583202,0.733243167,1.101204157,1.112924337,1.074935436,0.933062553,0.909205973
8452,1.086970806,1.077155948,1.055402875,1.023991108,1.172957301,1.15951705,1.140134454,1.122423053,0.989488065,0.920182765,0.877672255,0.885863483,1.084135652,1.133243203,1.277920723,1.234970093,1.028906822,0.907049894,0.826455832,0.726725221,1.06232214,1.124820113,1.094841957,0.886291385,0.870116293
8491,1.067166448,1.034192562,1.000270724,0.968571365,1.08061254,1.149235725,1.143475652,1.141135454,0.966879189,0.873232007,0.844738066,0.860317409,1.059317946,1.096846819,1.259551406,1.237741828,1.013483882,0.881330311,0.834358454,0.727965713,1.010046124,1.128119826,1.080250025,0.876907825,0.833083272
8531,1.052264214,1.025030375,0.987567365,0.955815136,1.07533133,1.137272716,1.128982067,1.150244355,0.939801633,0.835373044,0.803717971,0.840331793,1.048184156,1.074195504,1.243222237,1.239079595,0.995841086,0.861322284,0.828458011,0.72694397,0.99845016,1.150382161,1.076285839,0.831337214,0.868999958
8571,1.037696123,1.016040087,0.982553542,0.950739861,1.073061705,1.126487613,1.119132876,1.161689281,0.931009233,0.803282201,0.775375068,0.796202362,1.035210967,1.062519908,1.226266742,1.232255459,0.979830325,0.844911575,0.837445319,0.737082481,0.992574096,1.141963124,1.088999987,0.81342864,0.775733292
8650,1.00978756,0.959730506,0.900206327,0.867869914,1.048863053,1.107006431,1.098992467,1.116463661,0.843032122,0.743331254,0.727256596,0.777507365,1.006531358,1.019552708,1.165218472,1.20637393,0.952042937,0.816832781,0.832439601,0.750043988,0.916540861,1.098206639,1.095282078,0.788153172,0.807666659
8690,1.001274109,0.930656254,0.853326738,0.822127819,1.031428099,1.099700332,1.088754892,1.083013535,0.803278208,0.693457901,0.739823341,0.786714852,0.992652535,1.011852503,1.149223685,1.181032538,0.949335277,0.798166096,0.861002445,0.786433816,0.874183416,1.06475246,1.061825514,0.782909393,0.765000045
8769,0.98625958,0.915377855,0.83183074,0.800810456,0.947519183,1.070230126,1.023291826,1.01350832,0.727260232,0.652128339,0.721049428,0.774736285,0.970312715,1.006862879,1.06184411,0.967406988,0.940819025,0.784539163,0.944654524,0.874565721,0.854386747,1.010967135,0.970714331,0.771270216,0.754000008
8849,0.979465485,0.906324923,0.81871587,0.787730753,0.997456193,1.069705129,1.020430565,1.011592269,0.795275927,0.644672573,0.676076472,0.678427219,0.952928901,0.999564111,0.973179936,0.878265321,0.944062769,0.773181319,0.992113709,0.896315992,0.842322946,1.004131675,0.970077634,0.719278276,0.634722233
8888,0.97939688,0.904798269,0.8111763,0.780427694,0.992450476,0.789295614,0.776510179,0.7788257,0.785206556,0.635814369,0.781045377,0.810981631,0.950664163,0.996359169,0.922687411,0.833332419,0.946667254,0.770466149,0.897772491,0.808598161,0.836582661,0.766889095,0.781838655,0.840781629,0.846999943
8928,0.968104541,0.898909092,0.81604147,0.786348403,0.996753812,0.785021186,0.773962796,0.779716074,0.736614764,0.618197739,0.790257215,0.811300814,0.939639986,1.018125176,0.870157659,0.790618181,0.93670541,0.774326622,0.889842808,0.810534775,0.838095784,0.770677507,0.779142916,0.859159648,0.828727245
8968,0.956414819,0.897029161,0.822998405,0.79312259,1.003356934,0.794989526,0.779222608,0.779790998,0.773618519,0.615698874,0.649859965,0.649050057,0.929821789,1.023791432,0.815484762,0.731762707,0.923170745,0.762836576,0.542793632,0.468881309,0.842233062,0.76605624,0.757966101,0.691367328,0.651111126
9007,0.952117682,0.898600042,0.83981514,0.770062089,1.020020723,0.820636928,0.794915557,0.775195837,0.788112104,0.627490461,0.651017785,0.658307612,0.926496387,1.021610618,0.797405899,0.712252676,0.917411089,0.768988073,0.568641841,0.492456555,0.856306434,0.757570565,0.719687462,0.710216403,0.700000048
9087,0.91930145,0.846388221,0.760882318,0.722165465,0.830045283,0.664473593,0.721856117,0.787096918,0.774343669,0.640221715,0.669455588,0.686132908,0.894428492,1.042519569,0.72158581,0.61436373,0.88473171,0.740884602,0.905578017,0.788072407,0.784266949,0.766486883,0.770878911,0.735342741,0.67900008
9126,0.920195818,0.848875701,0.76638943,0.72814548,0.805262387,0.617160082,0.693988204,0.779347837,0.776169002,0.674614191,0.693024278,0.701997459,0.887748957,1.004160881,0.642865181,0.533197105,0.891490459,0.739799023,0.904917181,0.777759135,0.788921118,0.774006009,0.761999965,0.751311779,0.695230901
9166,0.917683303,0.848149598,0.767653763,0.727778256,0.798241019,0.605623424,0.71323514,0.785039723,0.783309102,0.682767928,0.701231599,0.710226476,0.881105542,1.001183867,0.654343307,0.542844117,0.893217981,0.746801078,0.883510768,0.801426709,0.789740384,0.76250881,0.766166627,0.759529829,0.703414977
9206,0.895799577,0.852018476,0.79550302,0.751394629,0.748515129,0.747425437,0.760983169,0.794517636,0.791482627,0.709371507,0.728245139,0.77504319,0.856831133,0.986942589,1.18665719,1.067988515,0.87445724,0.804505646,0.79920578,0.725403547,0.81131655,0.783575118,0.794105232,0.801679015,0.736692369
9285,0.955019057,0.89654851,0.820347309,0.776995301,0.792828083,0.793081701,0.829496741,0.856282532,0.823997378,0.742721319,0.762078285,0.811954737,0.925991297,1.035597801,0.808540642,0.693660855,0.922807455,0.877853215,0.636951029,0.668160379,0.840569437,0.851583004,0.865454614,0.832436383,0.774100006
9325,0.992597401,0.91833657,0.837202191,0.793319583,0.80952388,0.815921366,0.874744892,0.897433102,0.858211577,0.782764971,0.818257093,0.845629156,0.96146667,0.907025814,0.980962634,0.876548767,0.964183033,0.808979988,0.673345983,0.565349877,0.859318972,0.89278543,0.90664798,0.843020499,0.78255558
9364,1.046187043,0.949493885,0.846469462,0.80238831,0.834502995,0.842037976,0.888753772,0.916515708,0.87667191,0.801214278,0.833885252,0.877959371,1.015864491,0.918060184,1.026102304,0.91930306,1.0154531,0.86998713,1.106395245,0.977695704,0.872468591,0.932097256,0.921000004,0.872306406,0.893022716
9404,1.099948287,0.99238801,0.870394528,0.888471842,0.868886113,0.892844439,0.923942745,0.917711854,0.924739003,0.815014839,0.843122125,0.890650332,1.076478243,1.010504603,0.758840978,0.649311483,1.062406301,0.882816136,1.069057584,0.946249366,0.90341109,0.92587167,0.924636364,0.891123354,0.903571427
